S No.,Year,State,Industry,Count
2116,2021,Telangana,Healthcare & Lifesciences,109
2117,2021,Telangana,House-Hold Services,2
2118,2021,Telangana,Human Resources,20
2119,2021,Telangana,Indic Language Startups,4
2120,2021,Telangana,Internet of Things,20
2121,2021,Telangana,IT Services,125
2122,2021,Telangana,Logistics,8
2123,2021,Telangana,Marketing,18
2124,2021,Telangana,Media & Entertainment,11
2125,2021,Telangana,Nanotechnology,1
2126,2021,Telangana,Non- Renewable Energy,31
2127,2021,Telangana,Other Specialty Retailers,3
2128,2021,Telangana,Others,37
2129,2021,Telangana,Pets & Animals,6
2130,2021,Telangana,Professional & Commercial Services,33
2131,2021,Telangana,Real Estate,4
2132,2021,Telangana,Renewable Energy,17
2133,2021,Telangana,Retail,17
2134,2021,Telangana,Robotics,9
2135,2021,Telangana,Safety,4
2136,2021,Telangana,Security Solutions,7
2137,2021,Telangana,Social Impact,14
2138,2021,Telangana,Social Network,16
2139,2021,Telangana,Sports,5
2140,2021,Telangana,Technology Hardware,31
2141,2021,Telangana,Telecommunication & Networking,6
2142,2021,Telangana,Textiles & Apparel,7
2143,2021,Telangana,Toys and Games,5
2144,2021,Telangana,Transportation & Storage,10
2145,2021,Telangana,Travel & Tourism,4
2146,2021,Telangana,Waste Management,11
2147,2021,Tripura,Agriculture,1
2148,2021,Tripura,Construction,1
2149,2021,Tripura,Education,2
2150,2021,Tripura,Food & Beverages,1
2151,2021,Tripura,Healthcare & Lifesciences,1
2152,2021,Tripura,Human Resources,1
2153,2021,Tripura,IT Services,1
2154,2021,Tripura,Non- Renewable Energy,2
2155,2021,Tripura,Professional & Commercial Services,1
2156,2021,Tripura,Social Impact,1
2157,2021,Uttar Pradesh,Advertising,13
2158,2021,Uttar Pradesh,Aeronautics Aerospace & Defence,21
2159,2021,Uttar Pradesh,Agriculture,95
2160,2021,Uttar Pradesh,AI,18
2161,2021,Uttar Pradesh,Analytics,16
2162,2021,Uttar Pradesh,AR VR (Augmented + Virtual Reality),6
2163,2021,Uttar Pradesh,Architecture Interior Design,8
2164,2021,Uttar Pradesh,Art & Photography,9
2165,2021,Uttar Pradesh,Automotive,28
2166,2021,Uttar Pradesh,Biotechnology,2
2167,2021,Uttar Pradesh,Chemicals,13
2168,2021,Uttar Pradesh,Computer Vision,2
2169,2021,Uttar Pradesh,Construction,118
2170,2021,Uttar Pradesh,Dating Matrimonial,2
2171,2021,Uttar Pradesh,Design,6
2172,2021,Uttar Pradesh,Education,131
2173,2021,Uttar Pradesh,Enterprise Software,17
2174,2021,Uttar Pradesh,Events,8
2175,2021,Uttar Pradesh,Fashion,34
2176,2021,Uttar Pradesh,Finance Technology,42
2177,2021,Uttar Pradesh,Food & Beverages,91
2178,2021,Uttar Pradesh,Green Technology,24
2179,2021,Uttar Pradesh,Healthcare & Lifesciences,177
2180,2021,Uttar Pradesh,House-Hold Services,11
2181,2021,Uttar Pradesh,Human Resources,51
2182,2021,Uttar Pradesh,Indic Language Startups,2
2183,2021,Uttar Pradesh,Internet of Things,20
2184,2021,Uttar Pradesh,IT Services,252
2185,2021,Uttar Pradesh,Logistics,10
2186,2021,Uttar Pradesh,Marketing,31
2187,2021,Uttar Pradesh,Media & Entertainment,27
2188,2021,Uttar Pradesh,Nanotechnology,1
2189,2021,Uttar Pradesh,Non- Renewable Energy,63
2190,2021,Uttar Pradesh,Other Specialty Retailers,13
2191,2021,Uttar Pradesh,Others,137
2192,2021,Uttar Pradesh,Pets & Animals,2
2193,2021,Uttar Pradesh,Professional & Commercial Services,116
2194,2021,Uttar Pradesh,Real Estate,13
2195,2021,Uttar Pradesh,Renewable Energy,58
2196,2021,Uttar Pradesh,Retail,36
2197,2021,Uttar Pradesh,Robotics,7
2198,2021,Uttar Pradesh,Safety,6
2199,2021,Uttar Pradesh,Security Solutions,25
2200,2021,Uttar Pradesh,Social Impact,14
2201,2021,Uttar Pradesh,Social Network,9
2202,2021,Uttar Pradesh,Sports,7
2203,2021,Uttar Pradesh,Technology Hardware,54
2204,2021,Uttar Pradesh,Telecommunication & Networking,23
2205,2021,Uttar Pradesh,Textiles & Apparel,50
2206,2021,Uttar Pradesh,Toys and Games,7
2207,2021,Uttar Pradesh,Transportation & Storage,23
2208,2021,Uttar Pradesh,Travel & Tourism,19
2209,2021,Uttar Pradesh,Waste Management,19
2210,2021,Uttarakhand,Aeronautics Aerospace & Defence,3
2211,2021,Uttarakhand,Agriculture,17
2212,2021,Uttarakhand,Analytics,1
2213,2021,Uttarakhand,AR VR (Augmented + Virtual Reality),1
2214,2021,Uttarakhand,Architecture Interior Design,1
2215,2021,Uttarakhand,Automotive,4
2216,2021,Uttarakhand,Biotechnology,3
2217,2021,Uttarakhand,Chemicals,1
2218,2021,Uttarakhand,Computer Vision,1
2219,2021,Uttarakhand,Construction,6
2220,2021,Uttarakhand,Education,10
2221,2021,Uttarakhand,Enterprise Software,1
2222,2021,Uttarakhand,Events,1
2223,2021,Uttarakhand,Finance Technology,4
2224,2021,Uttarakhand,Food & Beverages,11
2225,2021,Uttarakhand,Healthcare & Lifesciences,20
2226,2021,Uttarakhand,Human Resources,2
2227,2021,Uttarakhand,Internet of Things,1
2228,2021,Uttarakhand,IT Services,10
2229,2021,Uttarakhand,Logistics,1
2230,2021,Uttarakhand,Marketing,4
2231,2021,Uttarakhand,Media & Entertainment,2
2232,2021,Uttarakhand,Non- Renewable Energy,9
2233,2021,Uttarakhand,Others,13
2234,2021,Uttarakhand,Professional & Commercial Services,12
2235,2021,Uttarakhand,Renewable Energy,3
2236,2021,Uttarakhand,Retail,1
2237,2021,Uttarakhand,Robotics,1
2238,2021,Uttarakhand,Security Solutions,1
2239,2021,Uttarakhand,Social Impact,1
2240,2021,Uttarakhand,Social Network,2
2241,2021,Uttarakhand,Technology Hardware,3
2242,2021,Uttarakhand,Textiles & Apparel,1
2243,2021,Uttarakhand,Toys and Games,1
2244,2021,Uttarakhand,Transportation & Storage,2
2245,2021,Uttarakhand,Travel & Tourism,5
2246,2021,Uttarakhand,Waste Management,3
2247,2021,West Bengal,Advertising,2
2248,2021,West Bengal,Aeronautics Aerospace & Defence,5
2249,2021,West Bengal,Agriculture,41
2250,2021,West Bengal,AI,5
2251,2021,West Bengal,Analytics,2
2252,2021,West Bengal,Animation,1
2253,2021,West Bengal,AR VR (Augmented + Virtual Reality),1
2254,2021,West Bengal,Architecture Interior Design,5
2255,2021,West Bengal,Art & Photography,2
2256,2021,West Bengal,Automotive,9
2257,2021,West Bengal,Biotechnology,2
2258,2021,West Bengal,Chemicals,10
2259,2021,West Bengal,Computer Vision,1
2260,2021,West Bengal,Construction,29
2261,2021,West Bengal,Dating Matrimonial,1
2262,2021,West Bengal,Design,4
2263,2021,West Bengal,Education,49
2264,2021,West Bengal,Enterprise Software,9
2265,2021,West Bengal,Fashion,9
2266,2021,West Bengal,Finance Technology,23
2267,2021,West Bengal,Food & Beverages,44
2268,2021,West Bengal,Green Technology,12
2269,2021,West Bengal,Healthcare & Lifesciences,60
2270,2021,West Bengal,House-Hold Services,4
2271,2021,West Bengal,Human Resources,6
2272,2021,West Bengal,Indic Language Startups,1
2273,2021,West Bengal,Internet of Things,6
2274,2021,West Bengal,IT Services,67
2275,2021,West Bengal,Logistics,7
2276,2021,West Bengal,Marketing,10
2277,2021,West Bengal,Media & Entertainment,9
2278,2021,West Bengal,Nanotechnology,1
2279,2021,West Bengal,Non- Renewable Energy,33
2280,2021,West Bengal,Other Specialty Retailers,6
2281,2021,West Bengal,Others,38
2282,2021,West Bengal,Pets & Animals,6
2283,2021,West Bengal,Professional & Commercial Services,45
2284,2021,West Bengal,Real Estate,7
2285,2021,West Bengal,Renewable Energy,12
2286,2021,West Bengal,Retail,17
2287,2021,West Bengal,Robotics,2
2288,2021,West Bengal,Safety,3
2289,2021,West Bengal,Security Solutions,7
2290,2021,West Bengal,Social Impact,9
2291,2021,West Bengal,Social Network,5
2292,2021,West Bengal,Sports,1
2293,2021,West Bengal,Technology Hardware,18
2294,2021,West Bengal,Telecommunication & Networking,6
2295,2021,West Bengal,Textiles & Apparel,18
2296,2021,West Bengal,Toys and Games,3
2297,2021,West Bengal,Transportation & Storage,5
2298,2021,West Bengal,Travel & Tourism,8
2299,2021,West Bengal,Waste Management,6
2300,2020,NOT SPECIFIED,Food & Beverages,1
2301,2020,NOT SPECIFIED,Professional & Commercial Services,1
2302,2020,Andaman and Nicobar Islands,Construction,1
2303,2020,Andaman and Nicobar Islands,Green Technology,1
2304,2020,Andaman and Nicobar Islands,IT Services,2
2305,2020,Andaman and Nicobar Islands,Marketing,1
2306,2020,Andhra Pradesh,Advertising,2
2307,2020,Andhra Pradesh,Aeronautics Aerospace & Defence,3
2308,2020,Andhra Pradesh,Agriculture,19
2309,2020,Andhra Pradesh,AI,3
2310,2020,Andhra Pradesh,Architecture Interior Design,1
2311,2020,Andhra Pradesh,Art & Photography,1
2312,2020,Andhra Pradesh,Automotive,4
2313,2020,Andhra Pradesh,Chemicals,2
2314,2020,Andhra Pradesh,Construction,10
2315,2020,Andhra Pradesh,Design,2
2316,2020,Andhra Pradesh,Education,17
2317,2020,Andhra Pradesh,Enterprise Software,4
2318,2020,Andhra Pradesh,Events,1
2319,2020,Andhra Pradesh,Fashion,2
2320,2020,Andhra Pradesh,Finance Technology,4
2321,2020,Andhra Pradesh,Food & Beverages,8
2322,2020,Andhra Pradesh,Green Technology,6
2323,2020,Andhra Pradesh,Healthcare & Lifesciences,13
2324,2020,Andhra Pradesh,House-Hold Services,2
2325,2020,Andhra Pradesh,Human Resources,4
2326,2020,Andhra Pradesh,Internet of Things,4
2327,2020,Andhra Pradesh,IT Services,47
2328,2020,Andhra Pradesh,Marketing,7
2329,2020,Andhra Pradesh,Media & Entertainment,2
2330,2020,Andhra Pradesh,Nanotechnology,1
2331,2020,Andhra Pradesh,Non- Renewable Energy,7
2332,2020,Andhra Pradesh,Other Specialty Retailers,3
2333,2020,Andhra Pradesh,Others,1
2334,2020,Andhra Pradesh,Pets & Animals,1
2335,2020,Andhra Pradesh,Professional & Commercial Services,7
2336,2020,Andhra Pradesh,Real Estate,1
2337,2020,Andhra Pradesh,Renewable Energy,3
2338,2020,Andhra Pradesh,Retail,5
2339,2020,Andhra Pradesh,Robotics,1
2340,2020,Andhra Pradesh,Security Solutions,3
2341,2020,Andhra Pradesh,Social Network,1
2342,2020,Andhra Pradesh,Sports,1
2343,2020,Andhra Pradesh,Technology Hardware,18
2344,2020,Andhra Pradesh,Telecommunication & Networking,4
2345,2020,Andhra Pradesh,Textiles & Apparel,4
2346,2020,Andhra Pradesh,Transportation & Storage,3
2347,2020,Andhra Pradesh,Travel & Tourism,3
2348,2020,Assam,Advertising,1
2349,2020,Assam,Agriculture,15
2350,2020,Assam,Analytics,1
2351,2020,Assam,Chemicals,2
2352,2020,Assam,Construction,8
2353,2020,Assam,Design,1
2354,2020,Assam,Education,9
2355,2020,Assam,Enterprise Software,1
2356,2020,Assam,Fashion,2
2357,2020,Assam,Finance Technology,1
2358,2020,Assam,Food & Beverages,12
2359,2020,Assam,Green Technology,2
2360,2020,Assam,Healthcare & Lifesciences,10
2361,2020,Assam,House-Hold Services,3
2362,2020,Assam,Human Resources,2
2363,2020,Assam,Indic Language Startups,1
2364,2020,Assam,IT Services,12
2365,2020,Assam,Marketing,4
2366,2020,Assam,Media & Entertainment,1
2367,2020,Assam,Non- Renewable Energy,5
2368,2020,Assam,Other Specialty Retailers,2
2369,2020,Assam,Professional & Commercial Services,5
2370,2020,Assam,Real Estate,1
2371,2020,Assam,Renewable Energy,1
2372,2020,Assam,Retail,4
2373,2020,Assam,Security Solutions,1
2374,2020,Assam,Social Impact,1
2375,2020,Assam,Technology Hardware,2
2376,2020,Assam,Textiles & Apparel,1
2377,2020,Assam,Transportation & Storage,2
2378,2020,Assam,Travel & Tourism,6
2379,2020,Bihar,Advertising,3
2380,2020,Bihar,Agriculture,19
2381,2020,Bihar,AR VR (Augmented + Virtual Reality),1
2382,2020,Bihar,Architecture Interior Design,3
2383,2020,Bihar,Art & Photography,1
2384,2020,Bihar,Automotive,5
2385,2020,Bihar,Computer Vision,1
2386,2020,Bihar,Construction,52
2387,2020,Bihar,Dating Matrimonial,2
2388,2020,Bihar,Design,1
2389,2020,Bihar,Education,22
2390,2020,Bihar,Enterprise Software,1
2391,2020,Bihar,Events,1
2392,2020,Bihar,Fashion,2
2393,2020,Bihar,Finance Technology,4
2394,2020,Bihar,Food & Beverages,10
2395,2020,Bihar,Green Technology,3
2396,2020,Bihar,Healthcare & Lifesciences,14
2397,2020,Bihar,House-Hold Services,3
2398,2020,Bihar,Human Resources,11
2399,2020,Bihar,Indic Language Startups,1
2400,2020,Bihar,Internet of Things,1
2401,2020,Bihar,IT Services,20
2402,2020,Bihar,Marketing,9
2403,2020,Bihar,Media & Entertainment,1
2404,2020,Bihar,Non- Renewable Energy,16
2405,2020,Bihar,Other Specialty Retailers,3
2406,2020,Bihar,Others,1
2407,2020,Bihar,Pets & Animals,1
2408,2020,Bihar,Professional & Commercial Services,10
2409,2020,Bihar,Real Estate,1
2410,2020,Bihar,Renewable Energy,3
2411,2020,Bihar,Retail,8
2412,2020,Bihar,Safety,2
2413,2020,Bihar,Security Solutions,5
2414,2020,Bihar,Social Impact,1
2415,2020,Bihar,Social Network,2
2416,2020,Bihar,Sports,2
2417,2020,Bihar,Technology Hardware,5
2418,2020,Bihar,Telecommunication & Networking,5
2419,2020,Bihar,Textiles & Apparel,4
2420,2020,Bihar,Transportation & Storage,4
2421,2020,Bihar,Travel & Tourism,2
2422,2020,Chandigarh,Advertising,1
2423,2020,Chandigarh,Aeronautics Aerospace & Defence,1
2424,2020,Chandigarh,Agriculture,2
2425,2020,Chandigarh,AI,1
2426,2020,Chandigarh,Architecture Interior Design,1
2427,2020,Chandigarh,Automotive,2
2428,2020,Chandigarh,Chemicals,1
2429,2020,Chandigarh,Construction,2
2430,2020,Chandigarh,Education,3
2431,2020,Chandigarh,Enterprise Software,1
2432,2020,Chandigarh,Food & Beverages,1
2433,2020,Chandigarh,Healthcare & Lifesciences,5
2434,2020,Chandigarh,House-Hold Services,1
2435,2020,Chandigarh,Human Resources,1
2436,2020,Chandigarh,IT Services,8
2437,2020,Chandigarh,Logistics,1
2438,2020,Chandigarh,Marketing,2
2439,2020,Chandigarh,Non- Renewable Energy,2
2440,2020,Chandigarh,Other Specialty Retailers,1
2441,2020,Chandigarh,Professional & Commercial Services,7
2442,2020,Chandigarh,Real Estate,2
2443,2020,Chandigarh,Retail,1
2444,2020,Chandigarh,Robotics,1
2445,2020,Chandigarh,Security Solutions,1
2446,2020,Chandigarh,Social Impact,1
2447,2020,Chandigarh,Technology Hardware,2
2448,2020,Chandigarh,Transportation & Storage,2
2449,2020,Chandigarh,Travel & Tourism,1
2450,2020,Chandigarh,Waste Management,1
2451,2020,Chhattisgarh,Aeronautics Aerospace & Defence,2
2452,2020,Chhattisgarh,Agriculture,9
2453,2020,Chhattisgarh,AI,1
2454,2020,Chhattisgarh,Analytics,1
2455,2020,Chhattisgarh,Art & Photography,1
2456,2020,Chhattisgarh,Automotive,2
2457,2020,Chhattisgarh,Chemicals,1
2458,2020,Chhattisgarh,Construction,6
2459,2020,Chhattisgarh,Education,7
2460,2020,Chhattisgarh,Enterprise Software,3
2461,2020,Chhattisgarh,Events,1
2462,2020,Chhattisgarh,Fashion,1
2463,2020,Chhattisgarh,Finance Technology,3
2464,2020,Chhattisgarh,Food & Beverages,9
2465,2020,Chhattisgarh,Green Technology,5
2466,2020,Chhattisgarh,Healthcare & Lifesciences,19
2467,2020,Chhattisgarh,House-Hold Services,2
2468,2020,Chhattisgarh,Human Resources,2
2469,2020,Chhattisgarh,Internet of Things,5
2470,2020,Chhattisgarh,IT Services,12
2471,2020,Chhattisgarh,Marketing,5
2472,2020,Chhattisgarh,Media & Entertainment,3
2473,2020,Chhattisgarh,Non- Renewable Energy,5
2474,2020,Chhattisgarh,Other Specialty Retailers,3
2475,2020,Chhattisgarh,Others,2
2476,2020,Chhattisgarh,Professional & Commercial Services,6
2477,2020,Chhattisgarh,Real Estate,2
2478,2020,Chhattisgarh,Renewable Energy,9
2479,2020,Chhattisgarh,Retail,4
2480,2020,Chhattisgarh,Robotics,1
2481,2020,Chhattisgarh,Security Solutions,1
2482,2020,Chhattisgarh,Social Impact,1
2483,2020,Chhattisgarh,Technology Hardware,7
2484,2020,Chhattisgarh,Telecommunication & Networking,3
2485,2020,Chhattisgarh,Toys and Games,1
2486,2020,Chhattisgarh,Transportation & Storage,7
2487,2020,Chhattisgarh,Travel & Tourism,1
2488,2020,Chhattisgarh,Waste Management,1
2489,2020,Dadra and Nagar Haveli and Daman and Diu,Education,1
2490,2020,Dadra and Nagar Haveli and Daman and Diu,Food & Beverages,1
2491,2020,Dadra and Nagar Haveli and Daman and Diu,Healthcare & Lifesciences,1
2492,2020,Dadra and Nagar Haveli and Daman and Diu,Real Estate,1
2493,2020,Dadra and Nagar Haveli and Daman and Diu,Technology Hardware,1
2494,2020,Delhi,Advertising,15
2495,2020,Delhi,Aeronautics Aerospace & Defence,16
2496,2020,Delhi,Agriculture,47
2497,2020,Delhi,AI,25
2498,2020,Delhi,Airport Operations,1
2499,2020,Delhi,Analytics,10
2500,2020,Delhi,Animation,1
2501,2020,Delhi,AR VR (Augmented + Virtual Reality),4
2502,2020,Delhi,Architecture Interior Design,16
2503,2020,Delhi,Art & Photography,4
2504,2020,Delhi,Automotive,30
2505,2020,Delhi,Biotechnology,1
2506,2020,Delhi,Chemicals,13
2507,2020,Delhi,Computer Vision,2
2508,2020,Delhi,Construction,54
2509,2020,Delhi,Dating Matrimonial,1
2510,2020,Delhi,Design,7
2511,2020,Delhi,Education,120
2512,2020,Delhi,Enterprise Software,25
2513,2020,Delhi,Events,13
2514,2020,Delhi,Fashion,40
2515,2020,Delhi,Finance Technology,62
2516,2020,Delhi,Food & Beverages,66
2517,2020,Delhi,Green Technology,55
2518,2020,Delhi,Healthcare & Lifesciences,192
2519,2020,Delhi,House-Hold Services,17
2520,2020,Delhi,Human Resources,60
2521,2020,Delhi,Indic Language Startups,3
2522,2020,Delhi,Internet of Things,15
2523,2020,Delhi,IT Services,196
2524,2020,Delhi,Logistics,4
2525,2020,Delhi,Marketing,37
2526,2020,Delhi,Media & Entertainment,34
2527,2020,Delhi,Nanotechnology,3
2528,2020,Delhi,Non- Renewable Energy,20
2529,2020,Delhi,Other Specialty Retailers,22
2530,2020,Delhi,Others,10
2531,2020,Delhi,Pets & Animals,5
2532,2020,Delhi,Professional & Commercial Services,146
2533,2020,Delhi,Real Estate,12
2534,2020,Delhi,Renewable Energy,53
2535,2020,Delhi,Retail,50
2536,2020,Delhi,Robotics,7
2537,2020,Delhi,Safety,14
2538,2020,Delhi,Security Solutions,31
2539,2020,Delhi,Social Impact,11
2540,2020,Delhi,Social Network,10
2541,2020,Delhi,Sports,14
2542,2020,Delhi,Technology Hardware,61
2543,2020,Delhi,Telecommunication & Networking,32
2544,2020,Delhi,Textiles & Apparel,38
2545,2020,Delhi,Toys and Games,1
2546,2020,Delhi,Transportation & Storage,33
2547,2020,Delhi,Travel & Tourism,44
2548,2020,Delhi,Waste Management,3
2549,2020,Goa,Agriculture,2
2550,2020,Goa,AI,4
2551,2020,Goa,Art & Photography,1
2552,2020,Goa,Automotive,1
2553,2020,Goa,Construction,1
2554,2020,Goa,Education,2
2555,2020,Goa,Enterprise Software,2
2556,2020,Goa,Events,2
2557,2020,Goa,Fashion,1
2558,2020,Goa,Food & Beverages,1
2559,2020,Goa,Healthcare & Lifesciences,4
2560,2020,Goa,Internet of Things,2
2561,2020,Goa,IT Services,8
2562,2020,Goa,Marketing,3
2563,2020,Goa,Media & Entertainment,4
2564,2020,Goa,Non- Renewable Energy,3
2565,2020,Goa,Others,1
2566,2020,Goa,Professional & Commercial Services,10
2567,2020,Goa,Real Estate,3
2568,2020,Goa,Retail,4
2569,2020,Goa,Robotics,1
2570,2020,Goa,Sports,1
2571,2020,Goa,Technology Hardware,2
2572,2020,Goa,Textiles & Apparel,1
2573,2020,Goa,Transportation & Storage,2
2574,2020,Goa,Travel & Tourism,1
2575,2020,Gujarat,Advertising,1
2576,2020,Gujarat,Aeronautics Aerospace & Defence,8
2577,2020,Gujarat,Agriculture,32
2578,2020,Gujarat,AI,6
2579,2020,Gujarat,Analytics,5
2580,2020,Gujarat,AR VR (Augmented + Virtual Reality),7
2581,2020,Gujarat,Architecture Interior Design,3
2582,2020,Gujarat,Art & Photography,3
2583,2020,Gujarat,Automotive,25
2584,2020,Gujarat,Chemicals,15
2585,2020,Gujarat,Computer Vision,3
2586,2020,Gujarat,Construction,39
2587,2020,Gujarat,Dating Matrimonial,1
2588,2020,Gujarat,Design,8
2589,2020,Gujarat,Education,36
2590,2020,Gujarat,Enterprise Software,13
2591,2020,Gujarat,Events,1
2592,2020,Gujarat,Fashion,9
2593,2020,Gujarat,Finance Technology,23
2594,2020,Gujarat,Food & Beverages,35
2595,2020,Gujarat,Green Technology,28
